País,Ano,Taxa_homicidios,Continente
Saudi Arabia,2004,1.2720921,Ásia
Saudi Arabia,2005,1.2173307,Ásia
Saudi Arabia,2006,1.0046145,Ásia
Saudi Arabia,2007,1.0037853,Ásia
Saudi Arabia,2018,0.6396686,Ásia
Saudi Arabia,2019,0.7954814,Ásia
Saudi Arabia,2023,,Ásia
United Kingdom,1990,1.5007176,Europa
United Kingdom,1991,1.2590172,Europa
United Kingdom,1992,2.1629615,Europa
United Kingdom,1993,2.2386038,Europa
United Kingdom,1994,2.1363292,Europa
United Kingdom,1995,2.4492083,Europa
United Kingdom,1996,2.4743774,Europa
United Kingdom,1997,1.6918011,Europa
United Kingdom,1998,1.8908544,Europa
United Kingdom,1999,2.365954,Europa
United Kingdom,2000,2.093645,Europa
United Kingdom,2001,2.2905889,Europa
United Kingdom,2002,2.4674299,Europa
United Kingdom,2003,2.1505377,Europa
United Kingdom,2004,2.6945696,Europa
United Kingdom,2005,1.859027,Europa
United Kingdom,2006,2.337814,Europa
United Kingdom,2007,2.2243714,Europa
United Kingdom,2008,1.902785,Europa
United Kingdom,2009,1.5673082,Europa
United Kingdom,2010,1.9003459,Europa
United Kingdom,2011,1.7547501,Europa
United Kingdom,2012,1.1856369,Europa
United Kingdom,2013,1.1637292,Europa
United Kingdom,2014,1.1780986,Europa
United Kingdom,2015,1.098083,Europa
United Kingdom,2016,1.202657,Europa
United Kingdom,2017,1.0875977,Europa
United Kingdom,2018,1.1768817,Europa
United Kingdom,2019,1.2080611,Europa
United Kingdom,2020,1.0794,Europa
United Kingdom,2021,0.96717095,Europa
Senegal,2023,,África
Serbia,2000,2.873338,Europa
Serbia,2001,3.0690367,Europa
Serbia,2002,2.5302782,Europa
Serbia,2003,2.2313893,Europa
Serbia,2004,2.0856133,Europa
Serbia,2005,1.8771683,Europa
Serbia,2006,2.0013363,Europa
Serbia,2007,2.2041268,Europa
Serbia,2008,1.8128154,Europa
Serbia,2009,2.0031126,Europa
Serbia,2010,1.724645,Europa
Serbia,2011,1.6927092,Europa
Serbia,2012,1.4490176,Europa
Serbia,2013,1.8370022,Europa
Serbia,2014,1.5641652,Europa
Serbia,2015,1.3298764,Europa
Serbia,2016,1.5480521,Europa
Serbia,2017,1.1520613,Europa
Serbia,2018,1.4124639,Europa
Serbia,2019,1.1890196,Europa
Serbia,2020,1.1416138,Europa
Serbia,2021,1.0552616,Europa
Serbia,2022,1.024737,Europa
Serbia,2023,,Europa
Serbia,2023,,Europa
Seychelles,2004,11.804355,África
Seychelles,2006,10.333781,África
Seychelles,2007,9.057509,África
Seychelles,2008,6.693142,África
Seychelles,2009,15.379545,África
Seychelles,2010,9.739364,África
Seychelles,2011,17.05266,África
Seychelles,2012,4.1968756,África
Seychelles,2013,18.611576,África
Seychelles,2014,16.326365,África
Seychelles,2015,7.0536075,África
Seychelles,2016,11.939289,África
Seychelles,2017,6.875519,África
Seychelles,2018,8.729304,África
Seychelles,2019,9.581068,África
Seychelles,2020,8.52838,África
Seychelles,2021,4.6961365,África
Seychelles,2022,9.335456,África
Seychelles,2023,,África
Sierra Leone,2004,2.024098,África
Sierra Leone,2005,1.7419353,África
Sierra Leone,2006,1.7384497,África
Sierra Leone,2007,2.2562099,África
Sierra Leone,2008,3.0209193,África
Sierra Leone,2009,2.524025,África
Sierra Leone,2010,2.5323544,África
Sierra Leone,2011,2.8280265,África
Sierra Leone,2012,1.6645582,África
Sierra Leone,2015,1.6951996,África
Sierra Leone,2020,2.1374865,África
Sierra Leone,2023,,África
Singapore,1990,1.5551538,Ásia
Singapore,1991,1.6342906,Ásia
Singapore,1992,1.3319988,Ásia
Singapore,1993,1.7395837,Ásia
Singapore,1994,1.4249928,Ásia
Singapore,1995,1.5237558,Ásia
Singapore,1996,0.9036385,Ásia
Singapore,1997,1.0104636,Ásia
Singapore,1998,1.0345827,Ásia
Singapore,1999,0.98323905,Ásia
Singapore,2000,1.0114459,Ásia
Singapore,2001,0.77644706,Ásia
Singapore,2002,0.742196,Ásia
Singapore,2003,0.6388394,Ásia
Singapore,2004,0.46833998,Ásia
Singapore,2006,0.3789075,Ásia
Singapore,2007,0.3859964,Ásia
Singapore,2008,0.5580355,Ásia
Singapore,2009,0.3991455,Ásia
Singapore,2010,0.36796105,Ásia
Singapore,2011,0.30295318,Ásia
Singapore,2012,0.20442279,Ásia
Singapore,2013,0.3103291,Ásia
Singapore,2014,0.25132385,Ásia
Singapore,2015,0.24778682,Ásia
Singapore,2016,0.31512976,Ásia
Singapore,2017,0.19082357,Ásia
Singapore,2018,0.15478447,Ásia
Singapore,2019,0.20455457,Ásia
Singapore,2020,0.16920847,Ásia
Singapore,2021,0.10099206,Ásia
Singapore,2022,0.117141314,Ásia
Singapore,2023,,Ásia
Sint Maarten,2023,,Outros
Slovakia,1990,1.7676222,Europa
Slovakia,1991,2.4241383,Europa
Slovakia,1993,2.574288,Europa
Slovakia,1994,2.4162683,Europa
Slovakia,1995,2.3925247,Europa
Slovakia,1996,2.4634728,Europa
Slovakia,1997,2.609103,Europa
Slovakia,1998,2.383133,Europa
Slovakia,1999,2.6234407,Europa
Slovakia,2000,2.3992457,Europa
Slovakia,2001,2.1947544,Europa
Slovakia,2002,2.2510765,Europa
Slovakia,2003,2.549133,Europa
Slovakia,2004,2.0093281,Europa
Slovakia,2005,1.7298329,Europa
Slovakia,2006,1.524947,Europa
Slovakia,2007,1.5246221,Europa
Slovakia,2008,1.5980271,Europa
Slovakia,2009,1.4474125,Europa
Slovakia,2010,1.6492403,Europa
Slovakia,2011,1.7768959,Europa
Slovakia,2012,1.3865051,Europa
Slovakia,2013,1.4405127,Europa
Slovakia,2014,1.328519,Europa
Slovakia,2015,0.88488317,Europa
Slovakia,2016,1.1047274,Europa
Slovakia,2017,1.4707458,Europa
Slovakia,2018,1.2300923,Europa
Slovakia,2019,1.3934921,Europa
Slovakia,2020,1.1545479,Europa
Slovakia,2021,1.0096148,Europa
Slovakia,2022,0.7442252,Europa
Slovakia,2023,,Europa
Slovenia,1990,2.0644262,Europa
Slovenia,1991,2.0102544,Europa
Slovenia,1992,2.410437,Europa
Slovenia,1993,1.3054273,Europa
Slovenia,1994,2.0588024,Europa
Slovenia,1995,2.2098272,Europa
Slovenia,1996,1.9089079,Europa
Slovenia,1997,1.8092016,Europa
Slovenia,1998,0.70412654,Europa
Slovenia,1999,1.2586462,Europa
Slovenia,2000,1.8142061,Europa
Slovenia,2001,1.4123673,Europa
Slovenia,2002,1.8147292,Europa
Slovenia,2003,1.0555882,Europa
Slovenia,2004,1.3522162,Europa
Slovenia,2005,0.9976162,Europa
Slovenia,2006,0.59595644,Europa
Slovenia,2007,1.1862227,Europa
Slovenia,2008,0.4916341,Europa
Slovenia,2009,0.6355172,Europa
Slovenia,2010,0.72911525,Europa
Slovenia,2011,0.7746485,Europa
Slovenia,2012,0.67653966,Europa
Slovenia,2013,0.5790458,Europa
Slovenia,2014,0.7711152,Europa
Slovenia,2015,0.96114016,Europa
Slovenia,2016,0.47846434,Europa
Slovenia,2017,0.90545523,Europa
Slovenia,2018,0.42736584,Europa
Slovenia,2019,0.6625958,Europa
Slovenia,2020,0.51944596,Europa
Slovenia,2021,0.42464647,Europa
Slovenia,2022,0.6132527,Europa
Slovenia,2023,,Europa
Solomon Islands,2004,4.239219,Oceania
Solomon Islands,2005,5.388757,Oceania
Solomon Islands,2006,4.6612535,Oceania
Solomon Islands,2007,5.152402,Oceania
Solomon Islands,2008,3.6821635,Oceania
Solomon Islands,2023,,Oceania
Somalia,2023,,África
South Africa,1994,60.00973,África
South Africa,1995,61.103416,África
South Africa,1996,57.02885,África
South Africa,1997,54.070827,África
South Africa,1998,54.800026,África
South Africa,1999,48.752625,África
South Africa,2000,46.47828,África
South Africa,2001,45.321045,África
South Africa,2002,45.22097,África
South Africa,2003,41.210667,África
South Africa,2004,38.70371,África
South Africa,2005,37.799015,África
South Africa,2006,38.60441,África
South Africa,2007,36.802876,África
South Africa,2008,35.763294,África
South Africa,2009,32.766747,África
South Africa,2010,30.690401,África
South Africa,2011,29.658684,África
South Africa,2012,30.507084,África
South Africa,2013,31.598028,África
South Africa,2014,32.5327,África
South Africa,2015,33.41834,África
South Africa,2016,33.703003,África
South Africa,2017,35.903187,África
South Africa,2018,36.66225,África
South Africa,2019,36.71214,África
South Africa,2020,33.964874,África
South Africa,2021,42.397785,África
South Africa,2022,45.533863,África
South Africa,2023,,África
South Georgia and the South Sandwich Islands,2023,,América do Sul
South Korea,1990,0.4715146,Ásia
South Korea,1991,0.48677853,Ásia
South Korea,1992,0.5364186,Ásia
South Korea,1993,0.68197614,Ásia
South Korea,1994,0.4949064,Ásia
South Korea,1995,0.5026656,Ásia
South Korea,1996,0.5396055,Ásia
South Korea,1997,0.60348594,Ásia
South Korea,1998,0.81667113,Ásia
South Korea,1999,0.82691747,Ásia
South Korea,2000,0.79071534,Ásia
South Korea,2001,0.8650941,Ásia
South Korea,2002,0.7834618,Ásia
South Korea,2003,0.81326205,Ásia
South Korea,2004,0.8798716,Ásia
South Korea,2005,0.85828435,Ásia
South Korea,2006,0.86510533,Ásia
South Korea,2007,0.8925616,Ásia
South Korea,2008,0.8876776,Ásia
South Korea,2009,1.0955049,Ásia
South Korea,2010,0.99283755,Ásia
South Korea,2011,0.8196075,Ásia
South Korea,2012,0.8764121,Ásia
South Korea,2013,0.7026197,Ásia
South Korea,2014,0.7456776,Ásia
South Korea,2015,0.73537487,Ásia
South Korea,2016,0.6938221,Ásia
South Korea,2017,0.58433396,Ásia
South Korea,2018,0.5979461,Ásia
South Korea,2019,0.5733167,Ásia
South Korea,2020,0.59408206,Ásia
South Korea,2021,0.52093244,Ásia
South Korea,2022,0.5307261,Ásia
South Korea,2023,,Ásia
South Sudan,2012,14.0539665,África
South Sudan,2023,,África
Spain,1990,1.2444314,Europa
Spain,1991,1.1270077,Europa
Spain,1992,1.1243491,Europa
Spain,1993,1.2019016,Europa
Spain,1994,1.0826846,Europa
Spain,1995,1.0322853,Europa
Spain,1996,0.9925875,Europa
Spain,1997,1.1523131,Europa
Spain,1998,1.2932842,Europa
Spain,1999,1.19875,Europa
Spain,2000,1.3573333,Europa
Spain,2001,1.4084696,Europa
Spain,2002,1.3597683,Europa
Spain,2003,1.3899982,Europa
Spain,2004,1.2104378,Europa
Spain,2005,1.1857516,Europa
Spain,2006,1.071521,Europa
Spain,2007,1.0652927,Europa
Spain,2008,0.8854267,Europa
Spain,2009,0.8885482,Europa
Spain,2010,0.86101806,Europa
Spain,2011,0.8238954,Europa
Spain,2012,0.77850837,Europa
Spain,2013,0.64802057,Europa
Spain,2014,0.6951536,Europa
Spain,2015,0.65042275,Europa
Spain,2016,0.6326211,Europa
Spain,2017,0.65902215,Europa
Spain,2018,0.61762637,Europa
Spain,2019,0.7022923,Europa
Spain,2020,0.69884586,Europa
Spain,2021,0.6106943,Europa
Spain,2022,0.6097737,Europa
Spain,2023,,Europa
Sri Lanka,1990,11.537951,Ásia
Sri Lanka,1995,8.879073,Ásia
Sri Lanka,1996,9.687539,Ásia
Sri Lanka,1997,10.032997,Ásia
Sri Lanka,1999,10.278295,Ásia
Sri Lanka,2005,6.196037,Ásia
Sri Lanka,2006,10.286499,Ásia
Sri Lanka,2008,9.869049,Ásia
Sri Lanka,2009,5.365562,Ásia
Sri Lanka,2010,3.6915977,Ásia
Sri Lanka,2011,3.5091515,Ásia
Sri Lanka,2012,3.2164214,Ásia
Sri Lanka,2013,2.9292405,Ásia
Sri Lanka,2014,2.6036446,Ásia
Sri Lanka,2015,2.2824526,Ásia
Sri Lanka,2016,2.4736886,Ásia
Sri Lanka,2017,2.259749,Ásia
Sri Lanka,2018,2.3817568,Ásia
Sri Lanka,2019,3.427305,Ásia
Sri Lanka,2023,,Ásia
Sudan,2023,,África
Suriname,2000,14.196286,América do Sul
Suriname,2001,16.20867,América do Sul
Suriname,2002,11.49968,América do Sul
Suriname,2003,11.909961,América do Sul
Suriname,2004,9.009503,América do Sul
Suriname,2005,13.366407,América do Sul
Suriname,2006,11.876883,América do Sul
Suriname,2007,8.523599,América do Sul
Suriname,2008,8.0533695,América do Sul
Suriname,2013,5.1423273,América do Sul
Suriname,2014,5.617169,América do Sul
Suriname,2015,5.9081626,América do Sul
Suriname,2016,7.051301,América do Sul
Suriname,2017,6.127039,América do Sul
Suriname,2018,6.4003825,América do Sul
Suriname,2019,4.997497,América do Sul
Suriname,2020,9.059985,América do Sul
Suriname,2021,5.7097692,América do Sul
Suriname,2022,7.2810764,América do Sul
Suriname,2023,,América do Sul
Sweden,1990,1.1113183,Europa
Sweden,1991,1.3381163,Europa
Sweden,1992,1.3194029,Europa
Sweden,1993,1.2437518,Europa
Sweden,1994,1.146334,Europa
Sweden,1995,0.99332124,Europa
Sweden,1996,1.1268575,Europa
Sweden,1997,0.9877531,Europa
Sweden,1998,1.042064,Europa
Sweden,1999,1.1413879,Europa
Sweden,2000,1.0821725,Europa
Sweden,2001,0.9778853,Europa
Sweden,2002,1.1315243,Europa
Sweden,2003,0.94850117,Europa
Sweden,2004,1.188326,Europa
Sweden,2005,0.916951,Europa
Sweden,2006,0.99948156,Europa
Sweden,2007,1.2112254,Europa
Sweden,2008,0.88847756,Europa
Sweden,2009,0.99984807,Europa
Sweden,2010,0.96997035,Europa
Sweden,2011,0.8555686,Europa
Sweden,2012,0.7115958,Europa
Sweden,2013,0.9016542,Europa
Sweden,2014,0.89253575,Europa
Sweden,2015,1.137131,Europa
Sweden,2016,1.0649716,Europa
Sweden,2017,1.1234626,Europa
Sweden,2018,1.0627518,Europa
Sweden,2019,1.0810367,Europa
Sweden,2020,1.1958758,Europa
Sweden,2021,1.0795734,Europa
Sweden,2022,1.0995941,Europa
Sweden,2023,,Europa
Switzerland,1990,1.6389308,Europa
Switzerland,1991,1.4421536,Europa
Switzerland,1992,1.3530856,Europa
Switzerland,1993,1.5138144,Europa
Switzerland,1994,1.1442404,Europa
Switzerland,1995,1.1650546,Europa
Switzerland,1996,1.1740259,Europa
Switzerland,1997,1.2276002,Europa
Switzerland,1998,1.0691845,Europa
Switzerland,1999,1.246115,Europa
Switzerland,2000,0.9607273,Europa
Switzerland,2001,1.1904098,Europa
Switzerland,2002,1.1818901,Europa
Switzerland,2009,0.6593914,Europa
Switzerland,2010,0.66475457,Europa
Switzerland,2011,0.5814702,Europa
Switzerland,2012,0.5627998,Europa
Switzerland,2013,0.7047158,Europa
Switzerland,2014,0.50074553,Europa
Switzerland,2015,0.6882618,Europa
Switzerland,2016,0.53744835,Europa
Switzerland,2017,0.5324381,Europa
Switzerland,2018,0.5872381,Europa
Switzerland,2019,0.5364063,Europa
Switzerland,2020,0.5440688,Europa
Switzerland,2021,0.48323593,Europa
Switzerland,2022,0.48052326,Europa
Switzerland,2023,,Europa
Syria,1997,1.9597461,Ásia
Syria,1998,2.167666,Ásia
Syria,1999,2.0753148,Ásia
Syria,2000,2.189156,Ásia
Syria,2001,2.2477353,Ásia
Syria,2002,2.1440198,Ásia
Syria,2003,2.2996526,Ásia
Syria,2004,2.3556726,Ásia
Syria,2005,2.3138733,Ásia
Syria,2006,2.2951822,Ásia
Syria,2007,2.5745053,Ásia
Syria,2008,2.4634373,Ásia
Syria,2009,2.1807632,Ásia
Syria,2010,2.0727417,Ásia
Syria,2023,,Ásia
Taiwan,2023,,Ásia
Tajikistan,1990,3.1008546,Ásia
Tajikistan,1991,2.6636403,Ásia
Tajikistan,1992,10.696212,Ásia
Tajikistan,1993,22.80595,Ásia
Tajikistan,1994,10.9579735,Ásia
Tajikistan,1995,7.352726,Ásia
Tajikistan,1996,8.019087,Ásia
Tajikistan,1997,8.141154,Ásia
Tajikistan,1998,7.9749155,Ásia
Tajikistan,1999,5.767772,Ásia
Tajikistan,2000,4.511399,Ásia
Tajikistan,2001,3.6356204,Ásia
Tajikistan,2002,2.7515552,Ásia
Tajikistan,2003,2.4578524,Ásia
Tajikistan,2004,2.0878656,Ásia
Tajikistan,2005,2.265792,Ásia
Tajikistan,2006,2.748881,Ásia
Tajikistan,2007,1.836294,Ásia
Tajikistan,2008,1.3652573,Ásia
Tajikistan,2009,1.2987715,Ásia
Tajikistan,2010,2.3747733,Ásia
Tajikistan,2011,1.6185347,Ásia
Tajikistan,2020,0.9116432,Ásia
Tajikistan,2023,,Ásia
Tanzania,1995,6.904434,África
Tanzania,1996,7.331234,África
Tanzania,1997,7.408958,África
Tanzania,2003,7.4409547,África
Tanzania,2004,7.6275625,África
Tanzania,2010,8.618831,África
Tanzania,2011,8.938722,África
Tanzania,2012,8.563152,África
Tanzania,2013,7.5060434,África
Tanzania,2015,7.1294227,África
Tanzania,2016,6.3214817,África
Tanzania,2017,5.592973,África
Tanzania,2018,4.706454,África
Tanzania,2019,4.541311,África
Tanzania,2020,3.704753,África
Tanzania,2023,,África
Thailand,1990,9.676179,Ásia
Thailand,1991,9.956704,Ásia
Thailand,1992,10.464948,Ásia
Thailand,1993,9.488765,Ásia
Thailand,1994,8.540919,Ásia
Thailand,1995,7.643269,Ásia
Thailand,1996,7.430524,Ásia
Thailand,1997,7.8489423,Ásia
Thailand,1998,8.682454,Ásia
Thailand,1999,8.090624,Ásia
Thailand,2000,8.153285,Ásia
Thailand,2001,7.8868947,Ásia
Thailand,2002,7.0660505,Ásia
Thailand,2003,9.932545,Ásia
Thailand,2004,6.542526,Ásia
Thailand,2005,7.301581,Ásia
Thailand,2006,7.0673003,Ásia
Thailand,2007,6.636564,Ásia
Thailand,2008,5.9024267,Ásia
Thailand,2009,5.460552,Ásia
Thailand,2010,5.352239,Ásia
Thailand,2011,4.812783,Ásia
Thailand,2023,,Ásia
Togo,2023,,África
Tokelau,2023,,Oceania
Tonga,1995,2.0004702,Oceania
Tonga,1996,1.9961076,Oceania
Tonga,1997,1.9869261,Oceania
Tonga,2000,0.9746351,Oceania
Tonga,2001,5.8134184,Oceania
Tonga,2002,5.780124,Oceania
Tonga,2003,5.7465487,Oceania
Tonga,2004,1.9041091,Oceania
Tonga,2005,3.7866776,Oceania
Tonga,2006,7.533666,Oceania
Tonga,2007,0.9377564,Oceania
Tonga,2008,3.740695,Oceania
Tonga,2009,7.466587,Oceania
Tonga,2010,0.93124175,Oceania
Tonga,2011,1.8585547,Oceania
Tonga,2012,0.93021524,Oceania
Tonga,2018,9.510179,Oceania
Tonga,2019,0.95283014,Oceania
Tonga,2023,,Oceania
Trinidad and Tobago,2000,9.007636,América do Norte
Trinidad and Tobago,2001,11.280721,América do Norte
Trinidad and Tobago,2002,12.704649,América do Norte
Trinidad and Tobago,2003,16.918499,América do Norte
Trinidad and Tobago,2004,19.101171,América do Norte
Trinidad and Tobago,2005,28.194199,América do Norte
Trinidad and Tobago,2006,26.944195,América do Norte
Trinidad and Tobago,2007,28.233881,América do Norte
Trinidad and Tobago,2008,39.273323,América do Norte
Trinidad and Tobago,2009,36.183502,América do Norte
Trinidad and Tobago,2010,33.53906,América do Norte
Trinidad and Tobago,2011,24.788383,América do Norte
Trinidad and Tobago,2012,26.566423,América do Norte
Trinidad and Tobago,2013,28.249567,América do Norte
Trinidad and Tobago,2014,27.918308,América do Norte
Trinidad and Tobago,2015,28.763636,América do Norte
Trinidad and Tobago,2016,31.510962,América do Norte
Trinidad and Tobago,2017,33.477455,América do Norte
Trinidad and Tobago,2018,34.358803,América do Norte
Trinidad and Tobago,2019,35.461575,América do Norte
Trinidad and Tobago,2020,26.28204,América do Norte
Trinidad and Tobago,2021,29.364283,América do Norte
Trinidad and Tobago,2022,39.515507,América do Norte
Trinidad and Tobago,2023,,América do Norte
Tunisia,2004,1.894634,África
Tunisia,2005,2.5028048,África
Tunisia,2006,2.3751478,África
Tunisia,2007,2.5802438,África
Tunisia,2008,2.6216292,África
Tunisia,2009,2.3645036,África
Tunisia,2010,2.6250422,África
Tunisia,2012,2.9710813,África
Tunisia,2019,4.738859,África
Tunisia,2020,4.6210556,África
Tunisia,2023,,África
Turkey,2003,4.2427297,Ásia
Turkey,2004,4.2988815,Ásia
Turkey,2005,4.8104415,Ásia
Turkey,2006,4.551637,Ásia
Turkey,2007,5.1072197,Ásia
Turkey,2008,4.5666947,Ásia
Turkey,2010,4.1860585,Ásia
Turkey,2011,4.126791,Ásia
Turkey,2012,4.2721963,Ásia
Turkey,2015,2.806161,Ásia
Turkey,2016,3.3374724,Ásia
Turkey,2017,3.0953896,Ásia
Turkey,2018,2.60961,Ásia
Turkey,2019,2.449639,Ásia
Turkey,2020,2.5470839,Ásia
Turkey,2021,2.5549862,Ásia
Turkey,2022,2.6704557,Ásia
Turkey,2023,,Ásia
Turkmenistan,1990,8.924062,Ásia
Turkmenistan,1991,8.006736,Ásia
Turkmenistan,1992,7.5387697,Ásia
Turkmenistan,1993,8.234742,Ásia
Turkmenistan,1994,7.452147,Ásia
Turkmenistan,1995,6.364419,Ásia
Turkmenistan,1996,7.765468,Ásia
Turkmenistan,1997,8.204098,Ásia
Turkmenistan,1998,7.785143,Ásia
Turkmenistan,1999,7.131622,Ásia
Turkmenistan,2000,5.8435607,Ásia
Turkmenistan,2001,5.350485,Ásia
Turkmenistan,2002,5.1287847,Ásia
Turkmenistan,2003,4.895999,Ásia
Turkmenistan,2004,4.3362865,Ásia
Turkmenistan,2005,4.216322,Ásia
Turkmenistan,2006,4.097675,Ásia
Turkmenistan,2010,1.9931777,Ásia
Turkmenistan,2011,1.8653891,Ásia
Turkmenistan,2012,1.4472358,Ásia
Turkmenistan,2013,1.5107656,Ásia
Turkmenistan,2014,1.571563,Ásia
Turkmenistan,2015,1.09253,Ásia
Turkmenistan,2023,,Ásia
Turks and Caicos Islands,1990,0.0,América do Norte
Turks and Caicos Islands,1991,0.0,América do Norte
Turks and Caicos Islands,1992,7.6840324,América do Norte
Turks and Caicos Islands,1993,7.296873,América do Norte
Turks and Caicos Islands,1994,13.886478,América do Norte
Turks and Caicos Islands,1995,6.622078,América do Norte
Turks and Caicos Islands,1996,6.3269114,América do Norte
Turks and Caicos Islands,1997,12.109837,América do Norte
Turks and Caicos Islands,1998,0.0,América do Norte
Turks and Caicos Islands,1999,0.0,América do Norte
Turks and Caicos Islands,2000,0.0,América do Norte
Turks and Caicos Islands,2001,0.0,América do Norte
Turks and Caicos Islands,2002,9.709681,América do Norte
Turks and Caicos Islands,2003,0.0,América do Norte
Turks and Caicos Islands,2005,0.0,América do Norte
Turks and Caicos Islands,2007,7.6138268,América do Norte
Turks and Caicos Islands,2008,7.293414,América do Norte
Turks and Caicos Islands,2009,6.9977784,América do Norte
Turks and Caicos Islands,2013,11.906711,América do Norte
Turks and Caicos Islands,2014,5.716736,América do Norte
Turks and Caicos Islands,2019,30.176416,América do Norte
Turks and Caicos Islands,2020,51.946293,América do Norte
Turks and Caicos Islands,2021,31.032495,América do Norte
Turks and Caicos Islands,2022,76.582245,América do Norte
Turks and Caicos Islands,2023,,América do Norte
Tuvalu,2002,0.0,Oceania
Tuvalu,2003,0.0,Oceania
Tuvalu,2004,0.0,Oceania
Tuvalu,2005,0.0,Oceania
Tuvalu,2006,0.0,Oceania
Tuvalu,2007,0.0,Oceania
Tuvalu,2008,0.0,Oceania
Tuvalu,2009,0.0,Oceania
Tuvalu,2010,9.479122,Oceania
Tuvalu,2011,9.345358,Oceania
Tuvalu,2012,18.425537,Oceania
Tuvalu,2019,0.0,Oceania
Tuvalu,2023,,Oceania
Russia,2023,,Europa
Uganda,1995,8.268526,África
Uganda,1996,8.498994,África
Uganda,1997,8.771795,África
Uganda,2007,8.926823,África
Uganda,2008,9.154417,África
Uganda,2009,10.292074,África
Uganda,2010,9.770659,África
Uganda,2011,11.271713,África
Uganda,2012,11.863464,África
Uganda,2013,10.934532,África
Uganda,2014,12.309923,África
Uganda,2016,11.566959,África
Uganda,2017,11.80001,África
Uganda,2018,10.832127,África
Uganda,2019,10.985102,África
Uganda,2020,10.044002,África
Uganda,2021,8.531467,África
Uganda,2022,8.768331,África
Uganda,2023,,África
Ukraine,1990,4.958343,Europa
Ukraine,1991,5.1245513,Europa
Ukraine,1992,6.5076566,Europa
Ukraine,1993,7.138109,Europa
Ukraine,1994,8.202011,Europa
Ukraine,1995,8.630809,Europa
Ukraine,1996,9.672811,Europa
Ukraine,1997,8.433435,Europa
Ukraine,1998,8.43286,Europa
Ukraine,1999,8.617173,Europa
Ukraine,2000,9.0385065,Europa
Ukraine,2001,10.025915,Europa
Ukraine,2002,8.954377,Europa
Ukraine,2003,8.488489,Europa
Ukraine,2004,7.3780265,Europa
Ukraine,2005,6.458818,Europa
Ukraine,2006,6.348654,Europa
Ukraine,2007,5.71329,Europa
Ukraine,2008,5.3535447,Europa
Ukraine,2009,4.8840175,Europa
Ukraine,2010,4.3517265,Europa
Ukraine,2012,5.1446686,Europa
Ukraine,2014,6.301487,Europa
Ukraine,2017,6.160253,Europa
Ukraine,2018,4.5042458,Europa
Ukraine,2019,4.116614,Europa
Ukraine,2020,3.86703,Europa
Ukraine,2021,3.843201,Europa
Ukraine,2023,,Europa
United Arab Emirates,2010,0.7899294,Ásia
United Arab Emirates,2011,0.59473795,Ásia
United Arab Emirates,2012,0.7963097,Ásia
United Arab Emirates,2013,0.651291,Ásia
United Arab Emirates,2014,0.6903614,Ásia
United Arab Emirates,2015,0.67287964,Ásia
United Arab Emirates,2019,0.6947718,Ásia
United Arab Emirates,2020,0.6998813,Ásia
United Arab Emirates,2021,0.4698272,Ásia
United Arab Emirates,2022,0.75202876,Ásia
United Arab Emirates,2023,,Ásia
United Kingdom,1990,1.275963,Europa
United Kingdom,1991,1.3947135,Europa
United Kingdom,1992,1.389342,Europa
United Kingdom,1993,1.3547864,Europa
United Kingdom,1994,1.427684,Europa
United Kingdom,1995,1.3965043,Europa
United Kingdom,1996,1.2861884,Europa
United Kingdom,1997,1.2583649,Europa
United Kingdom,1998,1.387788,Europa
United Kingdom,1999,1.4052991,Europa
United Kingdom,2000,1.5480022,Europa
United Kingdom,2001,1.6313541,Europa
United Kingdom,2002,1.8650277,Europa
United Kingdom,2005,1.3828226,Europa
United Kingdom,2006,1.4176769,Europa
United Kingdom,2007,1.42669,Europa
United Kingdom,2008,1.2309257,Europa
United Kingdom,2009,1.1294373,Europa
United Kingdom,2010,1.2045879,Europa
United Kingdom,2011,1.0112764,Europa
United Kingdom,2012,0.9826242,Europa
United Kingdom,2013,0.93620294,Europa
United Kingdom,2014,0.9016032,Europa
United Kingdom,2015,0.950565,Europa
United Kingdom,2016,1.1773629,Europa
United Kingdom,2017,1.1806588,Europa
United Kingdom,2018,1.0958409,Europa
United Kingdom,2019,1.1545604,Europa
United Kingdom,2020,0.9499031,Europa
United Kingdom,2021,1.1266176,Europa
United Kingdom,2023,,Europa
United States,1990,9.447617,América do Norte
United States,1991,9.819917,América do Norte
United States,1992,9.311245,América do Norte
United States,1993,9.477557,América do Norte
United States,1994,8.893766,América do Norte
United States,1995,8.132935,América do Norte
United States,1996,7.303399,América do Norte
United States,1997,6.6843996,América do Norte
United States,1998,6.1536784,América do Norte
United States,1999,5.5598226,América do Norte
United States,2000,5.5191503,América do Norte
United States,2001,6.667239,América do Norte
United States,2002,5.628225,América do Norte
United States,2006,5.774419,América do Norte
United States,2007,5.6575966,América do Norte
United States,2008,5.386089,América do Norte
United States,2009,4.9913774,América do Norte
United States,2010,4.7309804,América do Norte
United States,2011,4.6709437,América do Norte
United States,2012,4.6915956,América do Norte
United States,2013,4.483442,América do Norte
United States,2014,4.398294,América do Norte
United States,2015,4.892982,América do Norte
United States,2016,5.3216558,América do Norte
United States,2017,5.2439237,América do Norte
United States,2018,4.929848,América do Norte
United States,2019,4.9859467,América do Norte
United States,2020,6.420751,América do Norte
United States,2021,6.8074665,América do Norte
United States,2022,6.383188,América do Norte
United States,2023,,América do Norte
